Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA ROSA
Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,YAVARI
Latitud :,4°13'34.88'',Longitud :,69°57'22.63'',Altitud :,62 msnm.
Tipo :,PLU - Meteorológica,Código :,104010
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2022-03-01,,,,4.1
2022-03-02,,,,2.5
2022-03-03,,,,24.0
2022-03-04,,,,0.0
2022-03-05,,,,1.4
2022-03-06,,,,15.4
2022-03-07,,,,34.0
2022-03-08,,,,45.0
2022-03-09,,,,0.0
2022-03-10,,,,16.0
2022-03-11,,,,81.1
2022-03-12,,,,24.0
2022-03-13,,,,0.0
2022-03-14,,,,41.0
2022-03-15,,,,37.2
2022-03-16,,,,59.1
2022-03-17,,,,0.0
2022-03-18,,,,23.0
2022-03-19,,,,3.2
2022-03-20,,,,0.0
2022-03-21,,,,0.0
2022-03-22,,,,33.3
2022-03-23,,,,4.2
2022-03-24,,,,14.0
2022-03-25,,,,6.6
2022-03-26,,,,43.0
2022-03-27,,,,32.3
2022-03-28,,,,43.1
2022-03-29,,,,39.0
2022-03-30,,,,0.0
2022-03-31,,,,1.0
