Estación : SANTA CRUZ
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°31'.97'',Longitud :,73°9'9.18'',Altitud :,95 msnm.
Tipo :,PLU - Meteorológica,Código :,103013
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2023-02-01,,,,0.0
2023-02-02,,,,0.0
2023-02-03,,,,0.0
2023-02-04,,,,0.0
2023-02-05,,,,0.0
2023-02-06,,,,0.0
2023-02-07,,,,60.4
2023-02-08,,,,10.0
2023-02-09,,,,10.6
2023-02-10,,,,10.6
2023-02-11,,,,60.0
2023-02-12,,,,10.6
2023-02-13,,,,0.0
2023-02-14,,,,20.2
2023-02-15,,,,0.0
