Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA MARIA DE NANAY
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,ALTO NANAY
Latitud :,3°53'20.61'',Longitud :,73°41'46.08'',Altitud :,94 msnm.
Tipo :,HLM - Hidrológica,Código :,240001
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2019-11-01,5.70,5.70,5.70,5.70,5.70
2019-11-02,5.71,5.71,5.69,5.69,5.70
2019-11-03,5.67,5.67,5.67,5.66,5.67
2019-11-04,5.66,5.65,5.65,5.69,5.66
2019-11-05,5.70,5.72,5.72,5.73,5.72
2019-11-06,5.74,5.90,5.95,5.99,5.90
2019-11-07,6.20,6.22,6.25,6.28,6.24
2019-11-08,6.36,6.37,6.38,6.40,6.38
2019-11-09,6.42,6.42,6.42,6.42,6.42
2019-11-10,6.43,6.44,6.44,6.46,6.44
2019-11-11,6.48,6.48,6.48,6.47,6.48
2019-11-12,6.41,6.41,6.43,6.45,6.43
2019-11-13,6.50,6.52,6.56,6.57,6.54
2019-11-14,6.60,6.61,6.63,6.65,6.62
2019-11-15,6.66,6.68,6.70,6.71,6.69
2019-11-16,6.72,6.72,6.72,6.73,6.72
2019-11-17,6.74,6.74,6.74,6.78,6.75
2019-11-18,6.85,6.85,6.85,6.85,6.85
2019-11-19,6.85,6.88,6.90,6.92,6.89
2019-11-20,6.93,6.93,6.94,6.96,6.94
2019-11-21,7.04,7.05,7.06,7.08,7.06
2019-11-22,7.16,7.18,7.20,7.23,7.19
2019-11-23,7.28,7.36,7.40,7.48,7.38
2019-11-24,7.62,7.68,7.73,7.82,7.71
2019-11-25,7.93,7.98,8.04,8.08,8.01
2019-11-26,8.10,8.11,8.13,8.18,8.13
2019-11-27,8.21,8.23,8.24,8.25,8.23
2019-11-28,8.33,8.34,8.34,8.38,8.35
2019-11-29,8.39,8.40,8.40,8.40,8.40
2019-11-30,8.40,8.40,8.41,8.41,8.41
